354802073;848;279
689512053;886;52
354802071;823;300
2571160827;995;712
1445851616;987;571
65404381;978;162
354800129;726;470
2674894531;35;190
354733105;913;424
2054042522;155;261
2054042523;152;256
2054042521;192;271
4192544207;877;679
4192544206;876;677
4192544209;882;682
4192544208;881;681
952997521;294;396
65464351;620;701
689480489;450;121
354728532;771;446
354728533;747;444
354728530;793;434
354728531;778;442
1330035229;982;577
256568854;385;364
256568856;371;360
256568857;360;401
256568858;359;412
256568859;480;437
689534308;850;694
689534301;829;697
689534300;818;697
522177395;474;353
314048496;10;695
314048497;9;706
314048495;16;697
314048498;1;716
2674894501;803;643
2674894506;929;588
2674894504;636;598
2674894509;918;576
354794545;445;287
256568502;378;399
256568503;375;405
256568500;386;360
256568501;384;368
256568506;340;425
256568504;352;420
256568505;351;427
1782352103;426;677
1782352102;325;671
1782352101;380;671
1782352100;427;673
1782352105;325;667
1782352104;476;680
689489622;954;372
689474921;159;210
354788208;808;554
1787964622;744;595
689476276;205;253
689476278;211;243
3840461833;648;675
3840461832;770;693
3840461831;621;693
3840461830;614;697
354736770;407;291
354739457;438;509
354739456;436;520
314052653;295;662
314052652;296;673
314052651;294;683
1758054016;212;146
1758054019;387;141
689478130;258;288
3406419164;185;539
354739459;435;528
522263721;218;369
338518144;649;9
65545443;131;1
65545441;167;10
65510924;594;716
65510922;574;679
340333270;787;639
522172286;512;169
689514822;770;94
65499021;983;575
3088430468;920;577
3088430469;920;579
4192548282;921;583
4192548280;921;575
354788056;751;614
2574077058;2;174
952997507;279;416
952997502;293;401
314047905;118;574
314047906;94;597
314047903;139;561
314047902;239;612
340331915;500;248
340331917;510;242
340331916;508;249
340331911;505;246
340331910;506;245
340331913;501;239
2571160880;840;676
2571160881;858;672
2571160882;859;668
2571160883;843;664
256568528;365;431
2574077097;17;134
354794521;525;329
340334520;281;445
2574077098;49;143
440288797;828;690
340331341;461;602
2572379133;719;357
2572379132;766;382
2572379131;837;526
2312200537;829;387
2572379137;677;274
2572379135;676;258
2572379134;732;310
2411555888;448;135
65511047;648;685
288005655;275;562
65684192;506;566
340334068;501;595
2572526622;526;85
952878980;222;224
65417627;996;597
3483098333;413;547
2572379184;286;628
340334386;519;674
340335551;630;478
340335550;632;487
340335556;632;503
4009513072;783;9
1729914089;841;700
1729914085;860;700
1729914083;802;701
1729914082;805;701
1729914081;827;701
1729914080;817;701
314066062;233;557
689521181;986;378
2572526543;139;227
2572526548;137;236
3406437901;99;576
3406437907;102;539
354735224;950;120
354735225;988;87
354735226;997;80
2572379143;752;708
256563516;927;649
3406437909;107;522
689477870;187;270
256567455;504;590
4009513092;749;371
340331936;472;232
340331935;470;278
354736693;464;359
340335630;623;615
1330035261;732;280
1330035260;719;276
522169792;732;227
4178848057;140;193
847469520;990;44
354794506;488;298
2572535799;936;306
256568548;328;256
256568549;335;258
2572535795;813;86
256568547;327;252
2572535791;832;70
2572535790;793;60
2572535793;822;79
2572535792;790;70
314070037;45;543
314070036;30;539
354729626;781;274
314054317;56;714
340334540;284;446
354738650;493;440
340331325;637;607
65565223;88;568
340331320;569;646
2572379154;596;703
2674894549;537;79
2674894548;553;83
2674894547;309;89
2674894546;325;93
953311830;787;307
2674894544;310;107
2674894543;745;139
2674894542;760;150
2674894541;751;156
2674894540;301;160
354784733;564;224
288030164;436;445
314071075;295;2
847428856;497;288
847428853;484;284
354730045;789;264
65549274;992;461
3752867389;539;77
314063906;66;577
314063904;64;577
314063900;51;564
314063908;77;575
2674894520;977;361
1783081978;930;715
1783081974;933;719
2674894527;228;203
2674894526;215;205
1729914062;855;710
3404860831;780;539
3404860832;782;530
3404860833;785;529
689472238;1;206
689529683;715;666
689529687;734;673
689529685;726;669
689472235;19;189
295994248;22;509
354784564;532;159
295994245;57;481
295994244;61;477
295994247;30;509
295994246;39;500
3752867383;520;149
952997548;298;382
1330035285;624;216
1330035284;180;51
1330035287;749;284
4295505297;613;186
4295505296;610;196
4295505295;586;239
354726373;645;440
256568564;334;249
354729602;788;289
354729601;767;283
354729600;793;265
275516062;218;222
1330035388;833;287
65461960;222;206
4009513068;796;12
3484998009;408;447
3484998008;398;478
689529140;714;659
4009513069;793;24
1707961573;181;153
1707961572;179;162
1707961571;185;193
1707961570;159;159
1707961577;142;155
1707961576;174;161
1707961575;192;166
1707961574;162;148
1707961578;176;152
340316006;534;148
287481892;947;59
3233768264;375;8
3233768265;378;6
65534116;714;674
3406419168;174;537
3406419169;177;537
65545427;20;8
3406419162;198;486
3406419163;191;513
65545429;121;35
3406419165;169;540
3406419166;171;538
3406419167;172;537
952928350;371;108
354787999;854;621
354787998;853;632
354787997;853;639
354787996;852;644
354787995;850;646
354787994;845;648
354787993;841;648
354787992;800;637
354787991;804;623
65639154;683;685
612016920;692;510
302116578;422;340
302116579;427;336
2571160824;935;618
314070268;88;347
314070269;88;336
65565068;86;363
689510049;770;85
354800878;751;444
354800877;747;453
518830997;581;482
2571160822;938;649
2571160823;944;629
2571160820;972;606
2571160821;924;646
612018537;600;401
2571160825;987;688
302117243;363;409
302117242;366;405
4009513089;723;364
340315872;455;267
340315873;461;277
354798544;574;438
354798545;544;429
314066692;312;581
354800264;689;481
354800267;690;473
354800266;689;477
354800268;693;471
288001620;696;356
256567921;621;472
256567923;586;460
256567922;613;470
256567925;571;473
256567924;579;465
256567927;540;479
256567929;373;429
256567928;379;431
354784776;588;184
354784777;592;179
354784774;576;191
354784775;582;188
354784773;572;197
4009513081;717;264
4009513082;714;274
4009513083;722;275
1782352099;475;676
1782352098;812;690
612021242;728;360
1782352091;380;674
1782352093;488;677
1782352092;422;673
1782352095;520;677
1782352094;421;677
1782352097;522;681
1782352096;488;681
4009513084;690;356
689522238;913;624
4009513085;694;346
287980668;865;659
4009513086;696;344
354735611;708;76
354735610;738;119
354784994;521;293
354784995;473;287
354784998;507;296
4009513087;703;346
340333589;358;470
340333585;454;451
340333586;439;484
340333581;446;459
340334006;593;632
354730087;749;230
354730086;754;212
354730084;799;224
354800263;692;482
1330035385;614;177
354789077;794;631
2572379192;273;508
4009513078;761;143
256566999;637;581
354800091;716;467
689535370;758;710
65565228;89;466
65543380;994;44
1768361422;431;664
1768361423;431;654
354784529;511;165
1768361421;470;657
1768361426;424;644
1768361427;401;653
1768361425;424;634
1768361428;465;637
1768361429;421;687
354784526;521;145
522181779;482;526
952997670;275;394
847422100;536;194
354728221;674;416
256566748;423;545
256566746;448;544
256566747;441;541
256566745;456;545
2572379209;108;348
2572379208;104;352
1787964539;847;647
295994079;89;493
847422089;531;258
847422087;527;267
847422085;525;273
847422083;521;280
354733393;889;425
354733390;900;428
354733391;896;427
354733396;874;418
354733397;867;421
354733394;886;422
354733395;880;418
354733398;860;420
354733399;854;418
344843947;504;467
344843948;511;474
344843949;520;487
65662171;833;477
65662175;835;499
65662174;838;485
1257070861;756;717
65562618;544;81
2572526527;65;275
2572526524;16;275
65613244;826;386
1782081135;322;292
340315713;498;246
340315715;499;240
340315714;498;242
340315717;505;241
340315716;504;239
340315718;506;243
354733804;932;100
340335086;278;205
340335085;262;212
2674894519;970;367
2674894517;955;421
2674894510;926;570
2674894511;929;558
256568267;631;321
256568266;636;322
256568265;642;327
256568264;644;332
256568263;643;337
256568262;639;342
256568261;633;344
256568260;626;342
256568269;622;327
256568268;626;323
302116535;413;338
302116531;401;410
302116532;398;403
302116533;398;394
256566556;489;557
1729914112;751;687
354795172;315;84
3125031349;256;165
1257080808;330;698
4039321178;599;481
4039321179;607;484
4039321172;589;498
4039321173;597;501
4039321170;618;499
4039321171;583;491
4039321176;586;483
4039321177;591;482
4039321174;612;498
4039321175;604;501
952927652;273;76
340332398;601;467
2572535800;976;352
2572535803;984;345
2572535802;953;311
2572535805;991;338
2572535804;960;304
2572535807;998;331
2572535806;968;297
2411555343;137;368
354788210;816;571
2571160868;885;651
2571160866;897;629
2571160867;891;642
2571160865;907;589
2217384955;314;391
340333584;442;448
354728201;678;401
1330035199;202;28
1330035197;840;288
966639614;977;461
65511122;770;680
2411239806;468;584
3840461829;594;710
1255520112;710;147
1255520111;718;244
1255520119;721;70
3840461828;590;713
302116679;527;363
302116678;530;365
302116677;533;371
302116676;518;426
302116675;514;431
302116674;510;435
302116673;507;439
302116672;503;445
302116671;499;462
4295529862;573;189
4295529863;566;187
4295529860;554;170
4295529861;558;155
540510603;71;452
65658625;47;470
65682811;998;420
1707923041;204;163
340332231;655;501
340332230;658;499
2733190239;150;5
847469489;960;56
847469488;953;58
847469483;913;60
288005353;224;576
256568208;683;432
256568207;673;483
3491957985;285;487
3125031362;267;138
3125031363;267;125
3125031364;261;119
3125031366;271;150
3125031367;273;140
847422079;514;290
847422077;510;291
340332002;271;289
340332003;266;287
952927636;272;79
354788149;819;557
354788145;869;576
354788147;862;568
354788146;867;571
302117193;381;387
522174841;526;324
2571160840;984;509
2571160841;958;497
2571160843;999;454
281870663;487;199
3124723319;182;332
3124723316;195;282
3124723317;183;282
3124723314;318;305
3124723315;196;277
65598492;81;190
65598497;80;279
65598495;80;235
522168755;898;222
65598499;88;316
256558437;734;526
256558439;725;563
256558438;709;621
2923614089;560;365
2923614088;557;372
2923614083;604;449
2923614082;509;239
2923614081;585;439
2923614080;593;441
2923614087;574;384
2923614086;588;387
2923614085;601;392
2923614084;617;402
354797963;484;519
1120952221;685;655
689475475;80;288
689475473;80;239
689475479;84;306
689475478;82;298
302116612;525;402
522172277;531;174
847436038;384;24
847436039;385;19
2151595550;424;220
2151595553;432;223
2151595554;558;262
3406414995;137;470
2572526567;332;206
2572526565;335;195
2572526563;306;187
2572526560;303;198
354731199;776;266
65487469;269;78
340332219;653;510
340332218;652;507
340332217;653;504
1758004045;863;323
1758004044;872;302
1758004047;858;279
1758004046;830;302
1758004049;846;292
1758004048;865;272
256566599;453;610
256566598;459;615
256568081;610;523
256568080;605;528
808791876;894;684
1707946804;203;150
1707946801;245;161
1707946803;84;119
3483098165;324;472
3445813494;288;461
4009513075;745;146
689527227;906;641
4009513079;756;159
256566863;588;532
256566861;583;553
354785189;485;185
354730121;755;232
952997619;263;439
281870649;468;247
65427073;566;316
1330035224;826;290
432029332;322;652
354733479;839;474
354733478;869;482
256567058;636;590
354727601;743;384
354727602;724;379
340335106;210;203
354797987;489;532
1256091863;693;237
1256091860;695;236
1256091866;683;254
1256091864;688;241
1256091865;686;244
1120952200;587;715
952928343;345;206
1782366273;80;575
314051210;291;713
440288798;781;685
2312200534;925;384
2312200533;879;331
2572526645;613;91
2572526541;97;225
2572526545;131;256
3406437902;127;547
2572526644;612;99
3406437906;105;527
3406437905;98;518
340332275;623;532
340332274;639;537
354743672;919;215
522263516;170;378
522263519;261;379
344843953;522;478
2674894508;936;581
65584291;154;248
65584293;163;198
65584296;164;190
1787964594;738;605
354784528;518;158
3487839383;325;465
1782361541;179;564
354800015;722;445
3088430467;924;573
689475624;162;218
808778942;967;421
314065986;266;506
354733405;831;401
354733403;836;404
689515516;764;94
2733190240;140;40
2733190242;56;1
689471509;11;215
2674894522;925;336
689471506;20;208
2217384936;176;357
314068001;299;669
314077879;825;176
689493546;525;155
354734371;786;134
354734372;783;130
302114714;516;379
302114712;414;393
302114713;506;418
522169556;795;242
65682766;338;28
65682764;330;48
65682762;291;192
65682760;252;213
65682761;270;210
1120952265;693;653
65682810;996;427
65682814;993;389
952928323;343;213
354801002;740;496
354801000;744;474
354801001;743;486
354801006;731;515
354801007;729;525
354801004;738;500
354801005;734;507
689515982;755;121
354799248;690;509
275515667;633;247
1707923024;222;198
1783081990;918;698
950531553;426;213
65484358;699;351
847415658;311;124
314077876;945;115
314077877;914;142
314077875;957;138
314077878;891;114
340333121;738;667
2300357020;368;359
2300357021;394;270
344843223;470;367
1783081995;916;696
314054967;293;636
522173601;551;82
354784639;514;175
3516231889;272;501
3516231888;272;498
3516231887;273;495
344843861;558;344
344843860;565;348
344843863;569;395
344843865;553;394
344843864;560;395
344843867;564;382
344843869;548;377
344843868;558;377
808778960;967;427
689489308;934;327
847427881;503;248
847427883;496;236
847442372;375;16
847442373;378;24
847442370;370;5
847442371;372;10
65556670;902;649
65556675;963;423
1330035447;623;208
344843866;566;391
1120952242;580;719
2343933813;253;218
2343933811;274;213
2343933817;281;206
2343933815;243;217
2572379203;261;504
2572379205;108;384
847411981;987;425
2572379207;102;359
256568108;565;536
65644363;449;127
3994962569;741;190
847436051;379;1
354800999;744;463
65473412;528;147
65473411;505;176
65473419;534;184
354734365;804;167
256567489;513;589
256568259;622;338
65675375;879;566
65675373;830;552
65675370;751;531
340333103;739;627
340333104;737;616
340333105;738;621
1120952385;644;677
1120952382;93;600
65484371;666;494
1257070753;752;717
462443717;215;374
354794503;564;319
354736395;577;244
354736644;466;341
354736643;479;363
302117119;401;310
302117116;406;299
1758054061;189;201
1758054067;238;159
1758054064;136;133
344799145;451;577
344799146;458;588
344799147;460;596
344799142;457;554
344799143;452;573
65556654;796;689
1783082038;901;683
65543917;656;416
65543912;677;422
1330035259;829;288
1330035425;622;199
1330035423;605;174
1330035428;617;181
65682855;315;57
65682851;327;19
65682858;253;209
65598505;104;345
65598507;124;360
65598509;153;374
256568128;659;520
3483098332;404;544
3483098331;392;541
3483098330;373;536
65559212;37;195
65559210;47;191
2674894479;773;689
2674894478;765;693
689528360;764;678
354727493;748;365
340332294;600;571
847428039;468;262
847428038;468;255
847428035;493;241
847428034;509;246
847428037;468;269
847428036;470;239
4192548279;922;574
689519716;965;411
689519711;964;399
689519719;964;414
689536405;692;663
281870328;465;498
354728560;799;430
354797867;483;530
354797865;478;526
354797869;479;533
354729746;751;275
354729744;751;266
354729742;760;256
354729743;755;259
354729741;772;259
354733767;919;86
344798705;536;594
4405808470;855;41
2217384961;341;465
689489340;948;365
302117132;399;318
340333119;702;661
340333373;519;525
340333372;521;526
340333371;514;553
340333370;508;578
340333377;521;502
340333375;520;510
340333374;522;513
340333379;516;499
340333378;518;501
1758054045;148;82
1758054047;208;144
1758054040;183;200
1758054042;89;67
65556637;944;530
847419681;489;291
354799417;700;471
354799416;697;482
354799418;708;441
354743771;915;209
354798411;579;489
65511794;90;536
1783082012;908;689
354728177;690;405
2572379120;806;444
354728178;682;386
612017950;642;339
612017951;639;324
256566180;525;470
256566361;520;515
256566362;514;506
256568497;394;342
340333978;598;531
256568492;407;293
256568498;390;349
256568499;388;354
340333973;573;529
65559188;29;181
65559185;8;198
689507496;742;123
2572526529;68;279
689507499;745;124
2674894492;802;663
2674894496;806;649
2674894499;811;645
354800330;710;492
3491957987;276;491
3491957986;283;493
3491957984;278;486
1783081982;927;707
3088430466;926;572
1783081980;928;710
2574077089;8;140
2571160818;940;598
3088430465;930;573
2571160813;999;717
1783081988;919;700
2572526636;610;107
2572526633;561;94
2572526631;563;86
612019701;584;637
269193721;513;175
288002513;501;602
4192548283;927;586
4192548281;920;581
256568865;416;419
256568864;437;439
256568866;405;415
4192548286;933;575
1120952341;84;592
4192548285;934;577
1120952347;657;669
4192548284;933;583
340335467;896;656
2674894538;92;173
2674894539;293;169
2674894532;187;188
2674894533;32;185
2674894530;81;192
2674894536;81;181
2674894537;82;174
2674894534;74;185
2674894535;295;181
344800221;534;616
3499431351;371;242
522173590;539;79
354739458;436;531
1758054028;349;189
1758054029;259;111
1758054025;181;213
1758054022;183;203
1758054023;363;137
65556617;783;693
354743715;921;213
354743714;906;227
689506990;719;91
952997505;283;399
354728150;694;389
1120952401;617;696
1120952409;665;664
65539585;722;573
65539580;710;661
65539583;711;613
65539582;708;627
354730284;803;244
354794376;411;278
354800358;720;495
65499052;976;591
4192544211;887;680
4192544212;889;676
4192544214;889;672
4192544215;888;670
4192544217;883;668
4192544218;881;668
314065043;16;550
2572526618;478;63
281870455;534;473
2572526616;480;55
288209988;281;196
1330035233;813;295
256568843;737;609
256568842;742;599
256568841;747;587
256568840;750;577
256568846;854;656
1120952366;671;661
1256076511;714;262
1256076512;708;247
256566555;501;513
314048489;89;611
256567918;582;528
2674894518;961;375
2674894512;933;531
1729914115;733;679
1729914111;883;687
1729914110;878;689
1729914113;886;681
354794558;440;307
689489169;808;209
354788211;804;568
340331912;498;244
354736741;484;312
1758054001;441;156
1758054003;193;94
689523468;988;439
689523463;953;510
65562580;479;215
340332139;648;498
689475870;294;184
338518159;862;32
338518158;833;8
340333269;714;620
340333268;730;538
2572379204;164;399
340333267;725;547
2572379206;114;363
302116581;457;342
302116580;446;340
65643855;958;379
65643858;973;365
522264714;171;479
612016133;564;415
612016132;553;427
340333456;497;558
340333457;463;554
340333458;505;560
256568527;356;430
340335602;625;578
1330035257;981;579
1330035253;818;294
1120952306;625;690
1120952303;85;594
354801183;767;453
354801180;749;449
847469512;982;45
1787964580;736;613
340331357;688;349
2572379128;842;509
2572379129;828;506
2572379124;836;493
2572379125;828;491
2572379126;826;497
2572379127;844;501
2572379121;802;461
2572379123;815;461
354736760;561;333
314052645;291;661
314052646;288;671
314052648;288;678
314052649;291;687
952997475;289;419
847424941;483;207
2572379130;830;498
344843743;375;317
2572379136;674;269
338518138;749;124
2572379139;742;705
2572379138;674;286
354728199;686;421
689514819;758;137
847415730;305;123
1729914099;778;695
1729914091;848;699
1729914093;788;698
1729914095;856;698
1729914097;863;696
3088430471;925;586
3088430470;923;584
3088430475;934;579
3088430474;934;581
3088430476;932;574
354788001;860;597
354788002;866;585
354788003;873;585
3088430473;931;585
354726896;654;439
3088430472;929;586
288030096;461;446
288030090;464;452
2571160869;877;657
2571160864;875;581
65397082;918;411
3483097682;52;230
3483097683;42;230
3483097681;53;213
256566600;445;610
340331909;501;248
340332301;610;539
340332307;603;536
340335629;629;589
1120952325;709;653
354788000;856;610
689519685;961;386
354801163;762;474
354801162;766;457
340335483;906;655
354801164;736;473
340335481;870;687
340335480;840;695
344843262;476;344
344843265;464;341
2572535788;842;62
2572535789;778;56
2572535786;798;38
2572535787;795;49
2572535784;778;115
2572535785;785;89
256568551;330;250
256568550;337;255
256568553;337;251
2572535781;804;94
2572379142;756;698
65461959;279;239
2572379140;735;692
65461951;211;395
2674894550;328;53
2674894551;331;43
2674894552;318;40
847419152;490;288
65392047;815;447
65392049;901;473
689527595;861;683
689527597;850;686
256566762;507;560
956657988;380;643
256567140;594;569
3752867386;550;86
956657986;375;620
288003425;467;591
522168233;938;122
847428862;523;166
847428863;520;167
847428860;528;177
847428861;513;172
847428864;524;168
847428865;522;170
689475969;298;197
3752867380;522;193
689475967;294;195
340335548;671;427
340335549;634;495
340335547;682;436
65566208;332;704
1729914072;857;708
1729914077;858;704
1729914074;853;707
1729914078;849;704
1729914079;846;702
689489267;924;338
689479195;330;11
689479196;317;44
689479197;316;50
689479198;316;73
689479199;315;81
689529691;756;682
689529690;748;679
302116762;473;440
689507501;749;124
689507502;752;123
1256071392;717;263
1256071394;634;241
1256071395;666;249
952997578;330;327
952997573;325;348
4009513071;781;22
4009513070;782;23
689477869;182;270
522171022;497;290
522171042;484;286
4009513073;760;89
340331920;492;245
340331929;437;244
926072377;430;618
4009513074;775;94
4009513077;748;121
689477131;366;215
4009513076;750;130
302117118;402;306
1787964541;853;641
65683557;13;154
65683555;6;136
302117117;404;303
65683558;20;166
65683559;25;176
65427084;644;26
65427080;584;249
65427081;606;168
65427082;624;102
689479299;352;2
2572379169;491;703
3994955642;927;594
3994955643;983;450
3994955640;900;690
3994955644;980;430
3994955645;975;423
3484998010;420;449
3484998011;431;444
3801643465;11;135
1707961569;145;144
956660452;666;716
956660451;656;699
956660456;653;694
956660457;684;708
956660454;629;715
